transaction_id,timestamp,amount,state,merchant_category,card_present,distance_from_home,time_since_last_transaction,transaction_count_24h,device_type,operating_system,browser_type,failed_attempts_1h,ip_proxy_score,transaction_velocity_6h,customer_age_years,account_age_days,card_bin_risk_score,customer_risk_score,chargeback_flag,is_fraud,hour_of_day,day_of_week,weekend,is_night,amount_bracket,amount_velocity_24h,composite_risk_score,location_risk_score
TXN-00949398,2025-02-05 23:05:15,30.64,FL,Dining,0,125.9,27.523026495263256,9,Mobile,iOS,Chrome,0,0.0820025841215024,17,55,1322,0.2607137614875051,0.1691697789736306,0,0,23,2,0,1,Low,118.39006437829408,0.264,0.1581009653606439
TXN-00949399,2025-02-05 23:05:15,24.06,CA,Department Store,0,33.9,3.2768869264432743,2,Desktop,Linux,Other,1,0.5277173199542083,1,35,834,0.3277508819301721,0.1701108733028909,0,0,23,2,0,1,Low,121.18969535651594,0.3494,0.1050889267821397
TXN-00949377,2025-02-05 23:05:15,356.98,TX,Entertainment,0,39.7,13.47419282569337,23,Mobile,Linux,Firefox,0,0.6143728510792185,6,40,213,0.1036277105210437,0.4788470091884773,0,0,23,2,0,1,Very High,93.82321464259545,0.3248,0.047440954387682
TXN-00949365,2025-02-05 23:05:15,57.83,OH,Entertainment,1,112.1,75.4896628708069,12,Mobile,Linux,Firefox,1,0.4735183455457591,3,49,2002,0.1086056444812113,0.3899487030311094,0,0,23,2,0,1,High,118.68162393122572,0.2968,0.4074999051819047
TXN-00949319,2025-02-05 23:05:15,109.99,OH,Online Shopping,1,202.1,48.12604326719452,8,Tablet,Android,Chrome,0,0.239557215104439,5,41,1612,0.2081873723674049,0.5430108596333354,0,0,23,2,0,1,High,91.25913260654616,0.2579,0.1229591210318064
TXN-00949340,2025-02-05 23:05:15,8.34,MI,Electronics,1,69.8,42.46116051583743,0,Desktop,macOS,Other,0,0.246709402414923,8,44,413,0.2051555195347448,0.2010633158354972,0,0,23,2,0,1,Medium,86.23701881710893,0.3192,0.078399850150792
TXN-00949466,2025-02-05 23:05:15,30.93,CA,Retail,1,46.2,15.0124039146064,4,Tablet,macOS,Chrome,0,0.406563002907695,6,42,1432,0.1765210765332625,0.004990726277886,0,0,23,2,0,1,Low,74.39190043434866,0.3312,0.1431232140995912
TXN-00949431,2025-02-05 23:05:15,135.73,GA,Travel,1,65.1,76.01281204098662,2,Tablet,Linux,Firefox,0,0.2458980198556582,5,31,1209,0.2733472087441317,0.1211981529973066,0,0,23,2,0,1,Very High,84.42491531073712,0.1597,0.0745495115983525
TXN-00949324,2025-02-05 23:05:15,69.84,NY,Retail,0,52.3,56.71424916514703,10,Mobile,Android,Safari,0,0.1937383472914306,0,50,1034,0.3226414165168486,0.2692400302350188,0,0,23,2,0,1,Low,78.69441356750762,0.3652,0.1125555970340647
TXN-00949388,2025-02-05 23:05:15,93.39,MI,Grocery,1,228.4,32.493293694426974,4,Desktop,iOS,Chrome,1,0.1064675238144135,29,56,1143,0.344061868378996,0.1831083998554362,0,0,23,2,0,1,High,116.1085686393224,0.1897,0.451672049251633
TXN-00949341,2025-02-05 23:05:15,17.6,PA,Retail,1,140.8,10.686330243356268,2,Desktop,Linux,Safari,1,0.2282613917712517,4,42,452,0.0756692423536386,0.1045277400726326,0,0,23,2,0,1,Very Low,65.7939715594572,0.2468,0.2936594126786942
TXN-00949369,2025-02-05 23:05:15,864.62,NY,Retail,1,56.5,28.053594839926184,3,Desktop,iOS,Other,0,0.4949562721465907,10,53,720,0.1927701846903352,0.5165922746266461,0,0,23,2,0,1,Very High,69.14068206816053,0.2803,0.231545345189603
TXN-00949421,2025-02-05 23:05:15,106.36,FL,Retail,1,6.2,82.84318601914224,9,Mobile,iOS,Firefox,0,0.3430991036954668,2,65,1494,0.2655592571961242,0.3441165824240528,0,0,23,2,0,1,High,78.03367511503905,0.2638,0.5476283273158986
TXN-00949363,2025-02-05 23:05:15,7.77,TX,Electronics,0,111.5,36.53027830831264,15,Desktop,Windows,Chrome,0,0.0997274397587259,6,38,556,0.3819984723352077,0.2481288919671668,0,0,23,2,0,1,Medium,116.37814578862476,0.3049,0.2926095017012461
TXN-00949474,2025-02-05 23:05:15,196.38,FL,Retail,1,112.9,60.8348274982552,4,Tablet,iOS,Chrome,0,0.4856429530565156,15,80,1558,0.5222516672713661,0.1963098526200332,0,0,23,2,0,1,Very High,104.50333517539823,0.221,0.3858556591966585
TXN-00949430,2025-02-05 23:05:15,108.7,CA,Dining,1,25.3,52.52597325520327,4,Mobile,macOS,Safari,1,0.2636749156506956,4,29,1233,0.2181859513236125,0.3922212039160003,0,0,23,2,0,1,Medium,89.19225945768221,0.1821,0.2862835894284517
TXN-00949607,2025-02-06 00:05:15,372.64,TX,Travel,0,91.9,37.3004729173725,3,Tablet,iOS,Other,1,0.5365826257940517,3,57,1702,0.1973137751938158,0.2332932018810675,0,0,0,3,0,1,Very High,126.53334401152398,0.2722,0.2059552795918824
TXN-00949655,2025-02-06 00:05:15,116.0,OH,Retail,0,94.8,59.96709045591271,6,Desktop,iOS,Chrome,0,0.1751769623840444,16,31,240,0.2003644095612636,0.0694592888103049,0,0,0,3,0,1,Very High,177.60990615956604,0.3321,0.513341521532041
TXN-00949636,2025-02-06 00:05:15,9.74,FL,Dining,1,79.3,33.97786168879229,11,Mobile,Other,Chrome,0,0.3985863447418204,1,70,1096,0.1314903222019936,0.3104816710097632,0,0,0,3,0,1,Medium,101.93020812664498,0.2976,0.3159731379631951
TXN-00949528,2025-02-06 00:05:15,80.69,MI,Retail,1,125.3,52.04785824799728,7,Desktop,Windows,Firefox,0,0.2718715033868265,17,24,1122,0.2430404336550549,0.1127458911755344,0,0,0,3,0,1,High,51.31675770803305,0.221,0.158865497109047
TXN-00949520,2025-02-06 00:05:15,99.54,NY,Dining,0,65.6,48.30614985081048,5,Tablet,Windows,Chrome,0,0.1914421564821886,7,45,828,0.1892953995665096,0.1576671309115984,0,0,0,3,0,1,Medium,80.11131023407094,0.4016,0.1943478879641211
TXN-00949623,2025-02-06 00:05:15,348.75,CA,Gas Station,1,145.8,35.54949544106884,3,Desktop,Linux,Chrome,0,0.15737782658622,5,54,1099,0.1406932229578975,0.5260847623008076,0,0,0,3,0,1,Very High,127.02526122412932,0.2094,0.3889298001560056
TXN-00949609,2025-02-06 00:05:15,79.72,GA,Retail,0,64.4,28.41179331457709,14,Tablet,Windows,Chrome,0,0.3682462043141545,4,57,1104,0.3079271428830467,0.057719242746221,0,0,0,3,0,1,Very High,94.37868548688115,0.4577,0.1003432817567002
TXN-00949559,2025-02-06 00:05:15,243.72,CA,Retail,1,79.3,35.96255875281362,10,Mobile,macOS,Safari,1,0.1106549942539917,7,32,1127,0.5642421831921751,0.1265237808813804,0,0,0,3,0,1,Very High,91.20492594421872,0.2423,0.0757809705272228
TXN-00949524,2025-02-06 00:05:15,3.23,NC,Retail,1,68.4,59.041976723561845,5,Mobile,Windows,,0,0.1712676227505461,6,58,1138,0.2754287517028264,0.30272249035355,0,0,0,3,0,1,High,122.22357488424228,0.2563,0.2692631945559278
TXN-00949626,2025-02-06 00:05:15,1210.46,MI,Grocery,1,139.5,13.707866574079656,1,Tablet,Windows,Firefox,0,0.4846992917712865,11,32,1686,0.2913709258405372,0.3774948840244242,0,0,0,3,0,1,Very High,123.40777470798672,0.2235,0.1240128972498555
TXN-00949518,2025-02-06 00:05:15,207.91,CA,Grocery,1,74.7,36.11915116180076,7,Mobile,Android,Other,1,0.4147746534430628,11,49,1064,0.396114017843485,0.3808268978782564,0,0,0,3,0,1,Very High,50.46621092047549,0.2685,0.0538668305638102
TXN-00949537,2025-02-06 00:05:15,117.34,IL,Online Shopping,1,61.7,57.71767634062676,4,Desktop,iOS,Safari,0,0.236947183264896,3,59,1070,0.4182473564776152,0.1312976681213318,0,0,0,3,0,1,High,54.66174774684775,0.2371,0.0936376878025729
TXN-00949558,2025-02-06 00:05:15,53.57,MI,Travel,1,144.6,54.40158327618756,10,Mobile,iOS,Firefox,0,0.136670425710029,6,37,1325,0.2650251611483364,0.6789419383678745,0,0,0,3,0,1,Very Low,59.855723202983,0.2547,0.1131358807343659
TXN-00949640,2025-02-06 00:05:15,8.89,FL,Department Store,1,434.1,43.01847743833071,7,Mobile,Android,Chrome,1,0.3178887877222524,5,42,1747,0.1488152819148189,0.0229386214046245,0,0,0,3,0,1,Low,119.90052768057224,0.2908,0.1923952901304172
TXN-00949631,2025-02-06 00:05:15,143.75,CA,Retail,1,4.2,46.879934511909,15,Desktop,Windows,Other,2,0.1783581558088933,10,72,934,0.1259809789055842,0.2540942352905199,0,0,0,3,0,1,Very High,94.1248070949966,0.2073,0.216104056994659
TXN-00949658,2025-02-06 00:05:15,84.24,PA,Grocery,1,4.3,57.127984234028986,7,Mobile,Other,Safari,0,0.3420778151044666,1,56,96,0.2636866239050879,0.252744170675297,0,0,0,3,0,1,Low,102.15787699836488,0.2485,0.0738307661487405
TXN-00949574,2025-02-06 00:05:15,100.64,IL,Dining,0,29.5,71.30842008414041,13,Desktop,Other,Other,0,0.4056954122030528,5,57,1249,0.1242302809406643,0.3345517120318256,0,0,0,3,0,1,Very High,142.0942521042381,0.3457,0.2859389651473596
TXN-00949529,2025-02-06 00:05:15,50.47,CA,Entertainment,1,55.2,69.07702037570567,9,Mobile,Linux,Firefox,2,0.1090051024471303,7,43,1269,0.440285960365236,0.2245824464625651,0,0,0,3,0,1,Low,68.09218011660951,0.3214,0.2279764144796896
TXN-00949510,2025-02-06 00:05:15,57.14,NY,Dining,1,117.4,4.94267867757897,12,Mobile,Windows,Chrome,0,0.2186739263233443,13,32,1265,0.2767830186584263,0.4824664149218018,0,0,0,3,0,1,High,121.2782396159331,0.2705,0.382621860328652
TXN-00949642,2025-02-06 00:05:15,25.9,PA,Gas Station,1,95.1,28.30681043757676,20,Mobile,Windows,Safari,3,0.2927115112422197,10,36,335,0.1688291111297916,0.2397824464139271,0,0,0,3,0,1,Very Low,70.09394543577272,0.2692,0.3052385656442947
TXN-00949568,2025-02-06 00:05:15,103.3,NC,Retail,1,82.4,64.21892406075577,17,Tablet,Android,Firefox,0,0.2948902299263962,16,51,1464,0.1623262228568205,0.5739754942793311,0,0,0,3,0,1,Medium,117.17786435256306,0.3078,0.1536100905114982
TXN-00949603,2025-02-06 00:05:15,203.14,NY,Online Shopping,1,109.8,11.633356331337769,3,Desktop,macOS,Other,2,0.4591133816062863,7,37,1864,0.2212689297890075,0.2815820646634884,0,0,0,3,0,1,Very High,78.19900690494173,0.2207,0.141535327597936
TXN-00949731,2025-02-06 01:05:15,19.65,MI,Entertainment,0,76.7,23.73737504370261,5,Mobile,Windows,Other,2,0.377070080959403,5,29,-120,0.2487843158642709,0.2449859317762752,0,0,1,3,0,1,Very Low,64.00050462616406,0.2704,0.3714259777292654
TXN-00949813,2025-02-06 01:05:15,59.09,CA,Retail,0,28.8,55.18768999460809,6,Desktop,macOS,Safari,0,0.477549286006644,1,67,1154,0.0717245153820434,0.0518941315929237,0,0,1,3,0,1,High,121.5895021064637,0.221,0.3588485253576564
TXN-00949681,2025-02-06 01:05:15,267.7,TX,Online Shopping,0,109.8,67.40791770509239,5,Mobile,Windows,Safari,1,0.3160943363288706,3,38,935,0.0764843285046511,0.4740921968193499,0,0,1,3,0,1,Very High,149.0540539232988,0.1624,0.2002170046578408
TXN-00949779,2025-02-06 01:05:15,59.88,NC,Gas Station,1,138.1,70.73798279514787,1,Tablet,Android,Safari,0,0.4527940182803315,10,50,1248,0.1090516726218543,0.253016461295908,0,0,1,3,0,1,High,113.00899769132909,0.1736,0.2993312876898549
TXN-00949710,2025-02-06 01:05:15,16.31,CA,Electronics,0,77.2,53.18118290862245,3,Desktop,Windows,Safari,0,0.3082631731734517,5,43,889,0.2777586519666002,0.332074428154507,0,0,1,3,0,1,Very Low,134.1757993396761,0.3211,0.1552524365491538
TXN-00949825,2025-02-06 01:05:15,68.32,CA,Online Shopping,1,58.8,9.346254262831394,4,Desktop,Android,Other,0,0.4545123071339282,2,65,1309,0.3152369361756451,0.0514522830912862,0,0,1,3,0,1,Very High,21.045151997765245,0.3651,0.15150462482521
TXN-00949756,2025-02-06 01:05:15,14.36,FL,Retail,0,368.1,28.842513069387174,2,Tablet,Windows,Safari,1,0.4581205012238688,13,55,453,0.242219056888701,0.3608430848884569,0,0,1,3,0,1,Very Low,128.4808334067622,0.1679,0.1078316052707857
TXN-00949781,2025-02-06 01:05:15,195.71,IL,Online Shopping,1,31.5,50.59618352378615,9,Desktop,Android,Firefox,3,0.511065804439776,3,50,1057,0.1711285897431051,0.2211506780647912,0,0,1,3,0,1,Very High,76.7352490643947,0.3662,0.2171945929994155
TXN-00949776,2025-02-06 01:05:15,5.62,TX,Travel,1,83.6,55.00946217453132,2,Tablet,macOS,Safari,1,0.2081317868302575,11,57,1244,0.4065919598818871,0.1997897346289389,0,0,1,3,0,1,Very High,89.01113719958539,0.3041,0.1544691532800996
TXN-00949819,2025-02-06 01:05:15,199.08,PA,Grocery,1,150.7,59.10130395173991,7,Tablet,Android,Firefox,1,0.0479707594426146,4,43,1370,0.232467081216097,0.4852576634215314,0,0,1,3,0,1,Medium,104.67806917075448,0.2439,0.405163882770893
TXN-00949767,2025-02-06 01:05:15,97.01,CA,Retail,1,104.8,58.187001040605935,6,Desktop,Other,Firefox,0,0.2767838939215131,9,54,883,0.431183702093332,0.0920991782984967,0,0,1,3,0,1,Medium,90.7835305841896,0.386,0.2430386588150741
TXN-00949752,2025-02-06 01:05:15,78.82,OH,Grocery,1,159.8,16.04666676992643,2,Desktop,Windows,Chrome,0,0.2483812192978134,13,64,1045,0.1078573414372462,0.2666262495341424,0,0,1,3,0,1,Very Low,86.65335411688848,0.3754,0.0471529327407502
TXN-00949696,2025-02-06 01:05:15,66.07,CA,Entertainment,1,279.0,59.87863172569545,1,Mobile,Windows,Firefox,0,0.2298506345596791,7,39,1584,0.3066573253869187,0.4221804493382047,0,0,1,3,0,1,High,95.5486389083158,0.2759,0.3906660626368388
TXN-00949830,2025-02-06 01:05:15,23.08,OH,Dining,1,117.7,29.778907185624195,5,Mobile,Android,Chrome,1,0.2520485104442649,10,43,635,0.1711490466715164,0.1525626410500375,0,0,1,3,0,1,Very Low,78.86212088270602,0.3235,0.1699176650314635
TXN-00949763,2025-02-06 01:05:15,170.0,FL,Entertainment,1,45.4,13.111886419475171,5,Desktop,Android,Chrome,3,0.5785858229292474,17,45,1100,0.3562107545782078,0.3254720858272975,0,0,1,3,0,1,Very High,127.15387198947924,0.353,0.3119341106448558
TXN-00949738,2025-02-06 01:05:15,510.23,GA,Online Shopping,0,35.1,58.51794298342266,11,Desktop,iOS,Firefox,0,0.2945924406790524,8,26,964,0.1420282791837032,0.1855211769176001,0,0,1,3,0,1,Very High,103.3762461783426,0.2691,0.1923223885962113
TXN-00949736,2025-02-06 01:05:15,41.0,TX,Travel,0,56.5,20.315036059602495,11,Mobile,iOS,Firefox,3,0.2197853694123548,15,38,1051,0.2653414226537212,0.0220917432134362,0,0,1,3,0,1,Very Low,106.48377756191957,0.2503,0.1312246983876772
TXN-00949812,2025-02-06 01:05:15,3.37,TX,Online Shopping,1,66.1,42.91013789625232,10,Mobile,Windows,Other,0,0.1322746151093941,3,34,1078,0.4241302142046553,0.4173439188113361,0,0,1,3,0,1,Very Low,88.85967637349633,0.1983,0.112506376203567
TXN-00949821,2025-02-06 01:05:15,154.47,FL,Online Shopping,0,138.0,52.31012635249753,4,Tablet,Other,Safari,1,0.2873763492096983,19,41,148,0.142404768708648,0.279153470384314,0,0,1,3,0,1,Medium,96.7136439730666,0.1701,0.6537359661825064
TXN-00949691,2025-02-06 01:05:15,89.69,NC,Retail,1,133.2,38.4908688407556,3,Desktop,Windows,Other,0,0.1858648989373458,5,35,639,0.0723012066391332,0.0220787187590956,0,0,1,3,0,1,Very Low,51.97984301497798,0.3801,0.2981732477109137
TXN-00949683,2025-02-06 01:05:15,52.21,PA,Travel,0,31.1,33.57151295394365,6,Mobile,macOS,Safari,0,0.3252257092356981,7,47,1202,0.4134223346756392,0.4211004554429573,0,0,1,3,0,1,Medium,60.08774881366286,0.4221,0.3195918398940726
TXN-00949802,2025-02-06 01:05:15,451.2,TX,Gas Station,1,64.6,77.45762608572575,8,Tablet,iOS,Chrome,0,0.6878522465847013,4,45,930,0.0260538249103912,0.2511430126552585,0,0,1,3,0,1,Very High,100.13898602725024,0.2912,0.3180393932773459
TXN-00949716,2025-02-06 01:05:15,17.75,CA,Travel,1,255.0,86.63402761424094,11,Desktop,iOS,Safari,0,0.2412849274566854,9,49,1341,0.1457455677210292,0.0929225079962365,0,0,1,3,0,1,Low,113.03836513956814,0.3729,0.0243194399780963
TXN-00949817,2025-02-06 01:05:15,24.62,OH,Online Shopping,1,36.7,4.38546996759106,14,Mobile,Windows,Edge,0,0.1857095972556466,5,44,1018,0.1997512732676486,0.2256915422251179,0,0,1,3,0,1,Medium,86.94941804364312,0.3427,0.253218016168842
TXN-00949728,2025-02-06 01:05:15,365.51,FL,Retail,1,73.5,16.7634838154804,11,Desktop,Android,Edge,1,0.4786682574138528,15,45,986,0.0885408895150389,0.17463663199746,0,0,1,3,0,1,Very High,127.57219421426842,0.2805,0.1410195276833995
TXN-00949670,2025-02-06 01:05:15,36.19,OH,Online Shopping,1,111.7,19.881242873005743,7,Mobile,iOS,Chrome,0,0.0967861735227459,17,39,1084,0.3065391435992597,0.4541163166496246,0,0,1,3,0,1,High,95.5764529871506,0.2684,0.2092311737939434
TXN-00949876,2025-02-06 02:05:15,5.66,FL,Entertainment,1,124.8,27.727853717393103,9,Tablet,Linux,Edge,1,0.543561247035603,7,55,919,0.1271189453319908,0.1663983833547824,0,0,2,3,0,1,Very Low,135.84779574688434,0.2705,0.0353481796628911
TXN-00949856,2025-02-06 02:05:15,91.46,TX,Dining,0,47.9,153.09490601324254,4,Tablet,Windows,Safari,0,0.1541839996922862,2,49,1058,0.4636082752592126,0.0949986282441056,0,0,2,3,0,1,Very High,98.65030132692654,0.3842,0.1426611532127032
TXN-00949931,2025-02-06 02:05:15,19.33,TX,Online Shopping,1,126.6,76.90537940516282,8,Mobile,Windows,Chrome,0,0.2866570715301973,2,49,835,0.1999449320186752,0.519772854176211,0,0,2,3,0,1,Very Low,122.89922430504086,0.3016,0.079804440860386
TXN-00949920,2025-02-06 02:05:15,8.43,TX,Retail,1,7.8,34.49338153802697,0,Mobile,Windows,Safari,0,0.2728165039268494,13,32,968,0.1280254428559286,0.2707785856909345,0,0,2,3,0,1,Very Low,132.18486489910617,0.3673,0.1330811895241157
TXN-00949842,2025-02-06 02:05:15,28.04,FL,Grocery,0,115.3,49.9104509508518,10,Desktop,Android,Chrome,0,0.394550078674543,4,45,732,0.1969154320450626,0.1258856270875939,0,0,2,3,0,1,Low,137.18393688997318,0.3497,0.0974650885516902
TXN-00949832,2025-02-06 02:05:15,68.07,TX,Retail,1,27.7,87.78111514239359,4,Desktop,macOS,Chrome,0,0.2036925080276278,13,51,528,0.1270827090175604,0.1629632677963095,0,0,2,3,0,1,Low,151.20532923343393,0.3126,0.0191172554403511
TXN-00949922,2025-02-06 02:05:15,21.18,PA,Travel,1,113.6,13.972992893436238,10,Tablet,Linux,,1,0.0096840133236548,1,45,1367,0.0466480953197779,0.1148672192261762,0,0,2,3,0,1,High,78.23084583029754,0.2455,0.0351374595401608
TXN-00949866,2025-02-06 02:05:15,92.76,CA,Dining,0,44.5,22.5888485496936,8,Tablet,Windows,Firefox,1,0.3605967089162374,1,54,625,0.0712576050480499,0.539805469257785,0,0,2,3,0,1,Very Low,132.1811719490929,0.3387,0.6136835897684462
TXN-00949837,2025-02-06 02:05:15,32.82,NC,Dining,0,56.6,29.10288701133782,3,Desktop,macOS,Chrome,1,0.6021131740312775,2,42,1287,0.0825822127618378,0.2382929157063905,0,0,2,3,0,1,Low,71.08719817014801,0.2928,0.1992742497429571
TXN-00949942,2025-02-06 02:05:15,34.93,IL,Grocery,0,129.2,66.28720711594539,3,Mobile,macOS,Chrome,1,0.0682499805214188,13,58,838,0.075479107138241,0.4679151639821514,0,0,2,3,0,1,Low,101.5086170433883,0.2951,0.2857177619596576
TXN-00949904,2025-02-06 02:05:15,211.76,OH,Gas Station,1,136.6,49.42141596874003,9,Desktop,Android,Other,0,0.1826183332275056,13,51,1567,0.0988540765924421,0.0743620202184778,0,0,2,3,0,1,Very High,65.02058244543983,0.2651,0.1005321736216739
TXN-00949962,2025-02-06 02:05:15,38.11,NC,Retail,1,64.0,31.764178731272416,11,Mobile,Windows,Other,0,0.1342678623094776,9,32,734,0.326184828895173,0.2774118151012181,0,0,2,3,0,1,High,89.35790603237552,0.3687,0.4195358495919911
TXN-00949969,2025-02-06 02:05:15,21.8,PA,Grocery,1,28.2,31.465631058490068,8,Tablet,Windows,Edge,2,0.2252633466239394,6,56,1212,0.068097892400747,0.0933770249728343,0,0,2,3,0,1,Low,107.28183191253758,0.2864,0.3838574252518326
TXN-00949921,2025-02-06 02:05:15,114.61,TX,Grocery,1,53.2,19.272858578792835,8,Mobile,Android,Firefox,0,0.172301048106107,3,60,673,0.1276841369413473,0.1688872666512595,0,0,2,3,0,1,Low,61.39066838200685,0.2167,0.1615887474757739
TXN-00949941,2025-02-06 02:05:15,111.14,PA,Online Shopping,0,139.9,7.661529883072165,11,Mobile,iOS,Safari,0,0.1213143793561258,6,64,1315,0.2759820000141728,0.0676285327795092,0,0,2,3,0,1,Very Low,122.9194325841658,0.2221,0.0975467738874071
TXN-00949980,2025-02-06 02:05:15,21.87,TX,Online Shopping,1,155.6,12.275825043563392,5,Tablet,Android,,1,0.3162167929237965,6,28,1315,0.234063807538304,0.171374524509289,0,0,2,3,0,1,Very Low,54.06380981517725,0.2569,0.3077862290977896
TXN-00949913,2025-02-06 02:05:15,51.1,OH,ATM Withdrawal,0,117.2,6.811213224118422,1,Tablet,Android,Safari,1,0.400083008813793,10,36,367,0.2965349822167128,0.3709469871773743,1,1,2,3,0,1,Medium,51.26981165244612,0.3727,0.0927924931849172
TXN-00949999,2025-02-06 02:05:15,17.14,NY,Grocery,1,42.9,91.07465924586838,8,Mobile,Linux,Firefox,1,0.2187703039137837,11,46,1164,0.0282543638630841,0.199712407816184,0,0,2,3,0,1,Low,126.70351325634088,0.2976,0.0960816588183679
TXN-00950077,2025-02-06 03:05:15,44.33,TX,Entertainment,1,117.3,30.47330065231314,6,Tablet,Other,Chrome,0,0.311171605789526,7,43,1284,0.3903830349607219,0.3294451777256742,0,0,3,3,0,1,High,123.44932834446062,0.3321,0.2230767779708577
TXN-00950071,2025-02-06 03:05:15,13.26,CA,Travel,0,19.8,24.465963446475087,6,Mobile,Windows,Firefox,1,0.4017058426606817,0,52,1052,0.3544900940948831,0.2001825136513365,0,0,3,3,0,1,High,171.50555243735727,0.4007,0.2102670250031527
TXN-00950117,2025-02-06 03:05:15,22.97,TX,Grocery,0,40.8,129.77947148459543,3,Mobile,macOS,Firefox,3,0.0906930907444191,9,48,1157,0.1724576180437008,0.1980481479626908,0,0,3,3,0,1,Low,119.78225110788716,0.3061,0.5766155710825022
TXN-00950021,2025-02-06 03:05:15,66.01,OH,Electronics,1,107.4,13.291842951607483,10,Mobile,macOS,Safari,0,0.5455742377248145,6,29,1036,0.1574124959734709,0.5234692857602199,0,0,3,3,0,1,High,77.72674412396358,0.2824,0.1151966492461669
TXN-00950022,2025-02-06 03:05:15,43.84,NY,Electronics,1,17.8,35.256505784962,5,Desktop,Windows,Chrome,2,0.2388926276925794,6,46,547,0.2424841500555844,0.0948879208137493,0,0,3,3,0,1,Low,62.278864574227946,0.3773,0.0954488709121108
TXN-00950158,2025-02-06 03:05:15,36.71,PA,Dining,1,52.9,89.3397360327994,9,Desktop,macOS,Safari,0,0.1060468346315167,14,37,1522,0.3367889661189902,0.6237526808599674,0,0,3,3,0,1,Very Low,74.71203879660102,0.271,0.0855576163643811
TXN-00950161,2025-02-06 03:05:15,165.4,FL,Gas Station,1,89.5,59.919005026706216,7,Desktop,iOS,Safari,0,0.3550007673387454,3,46,1053,0.2769136573338074,0.0735931631484124,0,0,3,3,0,1,Medium,93.63279235429778,0.2046,0.5035460659944899
TXN-00950051,2025-02-06 03:05:15,16.06,IL,Department Store,0,70.0,50.35659459075586,6,Desktop,Linux,Chrome,0,0.4942722439721886,16,41,1429,0.3489137303173562,0.3981564036820612,0,0,3,3,0,1,Medium,65.6121535483871,0.3252,0.196619670072723
TXN-00950169,2025-02-06 03:05:15,17.28,PA,Dining,0,45.4,47.43816087180499,1,Desktop,iOS,Other,0,0.3444465710634663,1,57,819,0.093901082291249,0.1821572112478713,0,0,3,3,0,1,Medium,99.8436089853339,0.2943,0.1320483843138224
TXN-00950099,2025-02-06 03:05:15,49.05,NY,Online Shopping,0,97.4,71.5723597934495,5,Mobile,iOS,Chrome,0,0.2299490226991255,9,60,905,0.1727340926642411,0.0150008051029211,0,0,3,3,0,1,High,49.50780257165641,0.3926,0.2567426027002842
TXN-00950084,2025-02-06 03:05:15,101.38,OH,Dining,1,52.1,35.907591603409,10,Tablet,Other,Firefox,1,0.6319035583555935,3,36,862,0.1658309896066451,0.1554337170101496,0,0,3,3,0,1,High,104.5883477094568,0.1706,0.0643201884637214
TXN-00950135,2025-02-06 03:05:15,652.08,OH,Electronics,0,43.1,42.681707590829454,23,Tablet,Android,Safari,0,0.2459343092991139,19,55,1333,0.039753817092438,0.1807755731533732,0,0,3,3,0,1,Very High,143.3647854918223,0.2587,0.2004886067567118
TXN-00950057,2025-02-06 03:05:15,38.45,CA,Travel,0,36.2,86.41241329989282,6,Tablet,Linux,Safari,0,0.4394292923234231,5,46,1335,0.2189486803466941,0.2216227289403473,0,0,3,3,0,1,High,102.51448706781022,0.3207,0.2015587334264998
TXN-00950164,2025-02-06 03:05:15,25.23,PA,Entertainment,0,15.8,44.93539440558673,5,Mobile,macOS,Chrome,0,0.193900831343675,7,40,689,0.1771292550152889,0.311139401035666,0,0,3,3,0,1,Very Low,100.45726717559432,0.378,0.2439160332487096
TXN-00950104,2025-02-06 03:05:15,50.13,FL,Online Shopping,1,171.4,31.07861452047179,1,Mobile,Linux,Chrome,0,0.2223262844785423,8,33,517,0.2967037851444197,0.4391277569202675,0,0,3,3,0,1,Low,99.37447871991706,0.2862,0.1590268840437745
TXN-00950178,2025-02-06 03:05:15,20.95,OH,Grocery,0,84.6,66.03776454020554,5,Desktop,macOS,,3,0.5428412809222021,1,60,581,0.2300967412765114,0.1876467200630757,0,0,3,3,0,1,Medium,96.68568226386364,0.2631,0.2407018987733957
TXN-00950177,2025-02-06 03:05:15,377.19,TX,Entertainment,1,57.9,35.105425080800394,10,Tablet,Android,Edge,0,0.3169041151166383,12,57,696,0.1485461448960914,0.3610113804674631,0,0,3,3,0,1,Very High,58.93954060094737,0.2259,0.1404356437856494
TXN-00950050,2025-02-06 03:05:15,229.12,NC,Gas Station,0,101.9,20.699741590183848,10,Desktop,Other,Safari,0,0.0931190914456724,4,39,1332,0.1368017241850138,0.1212682429675098,0,0,3,3,0,1,Very High,125.90472846552518,0.2413,0.0799889353144714
TXN-00950176,2025-02-06 03:05:15,29.35,FL,Entertainment,1,55.4,49.07474556916932,9,Tablet,iOS,Chrome,0,0.200979195477938,16,51,964,0.2618140647728206,0.222417650985408,0,0,3,3,0,1,Very Low,94.87303642660405,0.3201,0.1904607252434549
TXN-00950112,2025-02-06 03:05:15,109.99,CA,Retail,1,103.7,41.381733787375865,6,Mobile,iOS,Edge,1,0.4550052874262092,4,25,1244,0.4074337851569964,0.0998083638874607,0,0,3,3,0,1,High,65.27772175475509,0.3326,0.1257905674549645
