transaction_id,timestamp,amount,state,merchant_category,card_present,distance_from_home,time_since_last_transaction,transaction_count_24h,device_type,operating_system,browser_type,failed_attempts_1h,ip_proxy_score,transaction_velocity_6h,customer_age_years,account_age_days,card_bin_risk_score,customer_risk_score,chargeback_flag,is_fraud,hour_of_day,day_of_week,weekend,is_night,amount_bracket,amount_velocity_24h,composite_risk_score,location_risk_score
TXN-00199513,2024-05-08 03:05:15,13.57,CA,Online Shopping,1,76.1,17.251436091423418,6,Mobile,Other,Other,1,0.3677430703044065,22,47,1393,0.2387307902565859,0.199142458437692,0,0,3,2,0,1,Very Low,154.38872633285592,0.3403,0.1977853701317604
TXN-00199496,2024-05-08 03:05:15,82.82,NY,Dining,1,10.0,88.17440699935858,4,Desktop,Android,Firefox,1,0.1146417719006098,23,59,404,0.0307527677146852,0.373904075302376,0,0,3,2,0,1,Low,80.86553145878074,0.2485,0.3121989530845072
TXN-00199594,2024-05-08 03:05:15,148.83,PA,Grocery,1,48.7,130.3808637334563,4,Tablet,Other,Chrome,0,0.205066461704063,15,63,1212,0.1517791392733889,0.0875188215950865,0,0,3,2,0,1,High,75.18461645641092,0.2548,0.1895674574648091
TXN-00199601,2024-05-08 03:05:15,53.17,NY,Online Shopping,0,216.3,61.68612009177595,4,Desktop,Android,Firefox,0,0.0867853497231028,7,55,848,0.3207475194747243,0.5734336393988236,0,0,3,2,0,1,Low,116.68855267229188,0.1457,0.089629336416446
TXN-00199417,2024-05-08 03:05:15,34.32,FL,Travel,1,34.3,43.30286346435129,7,Mobile,macOS,Chrome,1,0.179947720511384,0,61,428,0.2184207261564888,0.2236557611786944,0,0,3,2,0,1,Very Low,90.96026823030569,0.2184,0.1474071587212107
TXN-00199461,2024-05-08 03:05:15,89.61,IL,Online Shopping,0,177.3,47.43410942924056,14,Desktop,Android,Safari,0,0.2258827114370188,4,42,358,0.1799919261442451,0.4843788127946847,0,0,3,2,0,1,Medium,126.82699369899304,0.2529,0.136180734268531
TXN-00199668,2024-05-08 04:05:15,20.35,NY,Entertainment,1,129.3,44.57484986407595,2,Desktop,Linux,Edge,0,0.0728090803534578,6,23,877,0.4404536891619544,0.1218368007554959,0,0,4,2,0,1,Low,103.01219113058544,0.2954,0.4536518666696206
TXN-00199624,2024-05-08 04:05:15,59.36,CA,Online Shopping,1,131.7,30.352065753590548,18,Desktop,iOS,Safari,0,0.0943758060056324,4,51,885,0.0429185741464715,0.2618300468566303,0,0,4,2,0,1,Very Low,95.38811789163096,0.2892,0.1139108675219916
TXN-00199622,2024-05-08 04:05:15,183.77,TX,Dining,0,55.7,49.95769866445614,17,Desktop,Android,Chrome,1,0.2628350789477144,25,60,880,0.0717226066196526,0.1958458994821033,0,0,4,2,0,1,Very High,69.70161304543703,0.1968,0.3223219475422238
TXN-00199716,2024-05-08 05:05:15,64.15,NY,Gas Station,1,54.7,33.593840499313075,17,Desktop,Linux,Chrome,0,0.4965741224523395,7,51,1585,0.1118058970345866,0.4584702349195392,0,0,5,2,0,1,Very Low,125.45094440186664,0.2625,0.2526998679439546
TXN-00199704,2024-05-08 05:05:15,37.7,CA,Dining,1,22.3,8.394902310395326,7,Tablet,Windows,Edge,1,0.3824816783994832,4,42,908,0.2113823284513577,0.434570881344893,0,0,5,2,0,1,Very High,86.00771530655476,0.2065,0.3771566814519431
TXN-00199728,2024-05-08 05:05:15,30.77,NC,Online Shopping,1,9.8,95.7675861747577,2,Mobile,macOS,Edge,1,0.7918028921322894,2,63,1076,0.1137415733293178,0.4916694768534549,0,0,5,2,0,1,Very Low,144.0200084889464,0.2587,0.3128548365580428
TXN-00199722,2024-05-08 05:05:15,73.08,GA,Grocery,0,10.2,24.632628227523256,6,Desktop,Linux,Other,1,0.4522479909424055,11,63,843,0.3914840755478904,0.2310948132493949,0,0,5,2,0,1,Very High,95.32359990104526,0.3878,0.3577471797844453
TXN-00199715,2024-05-08 05:05:15,565.75,FL,Retail,1,12.6,16.07053588181592,6,Tablet,Android,Chrome,0,0.3962612590494824,2,40,932,0.31796150314889,0.49382231572082,1,1,5,2,0,1,Very High,60.76804003663006,0.2289,0.0670776512948422
TXN-00199785,2024-05-08 06:05:15,59.42,NY,Gas Station,1,111.0,46.37832693230893,23,Mobile,macOS,Firefox,1,0.2098287782136256,8,47,1311,0.085999956245688,0.2855724992236401,0,0,6,2,0,1,Low,88.42975410875572,0.1886,0.1813048886745782
TXN-00199744,2024-05-08 06:05:15,62.19,OH,Dining,1,142.5,12.816585817506688,2,Desktop,macOS,Chrome,0,0.1127839325134205,12,48,1294,0.1077266111675245,0.2830942538731302,0,0,6,2,0,1,Very Low,95.3019385988628,0.1921,0.1716152416558458
TXN-00199757,2024-05-08 06:05:15,54.44,FL,Retail,0,127.1,58.98990742751538,7,Tablet,Linux,Chrome,1,0.3454577634242081,6,47,75,0.2129256379382614,0.2371879594078593,0,0,6,2,0,1,Low,60.45270834946505,0.3549,0.1938938657698574
TXN-00199767,2024-05-08 06:05:15,764.05,NY,Gas Station,1,138.4,32.18530579666689,8,Desktop,iOS,Firefox,0,0.4626583106203353,25,36,905,0.1576953097486842,0.4270659392615346,0,0,6,2,0,1,Very High,129.25797111074314,0.4391,0.2432903200563488
TXN-00199849,2024-05-08 07:05:15,204.75,PA,Dining,0,207.3,57.28675128491452,15,Tablet,Windows,Firefox,1,0.3308408289383558,12,69,554,0.2995365933963059,0.2769854740996912,0,0,7,2,0,0,Very High,110.45620440842376,0.3288,0.3186249317752915
TXN-00199857,2024-05-08 07:05:15,52.63,OH,Electronics,0,65.6,16.2561374001278,6,Desktop,Windows,Safari,2,0.1570975109930658,7,36,1628,0.0993922876368984,0.1834231820098258,0,0,7,2,0,0,Very Low,98.42728988883266,0.3885,0.3421002155253005
TXN-00199838,2024-05-08 07:05:15,182.89,MI,Jewelry,0,99.6,55.68515554784496,2,Mobile,Other,Other,1,0.4469741395394914,2,44,796,0.2608897113344161,0.479596064255451,0,0,7,2,0,0,High,105.69130746032748,0.2914,0.1540247179350249
TXN-00199808,2024-05-08 07:05:15,478.34,TX,Grocery,1,159.5,24.936197668822,10,Desktop,Windows,Edge,0,0.4621965945498796,11,63,596,0.1215154375215241,0.7734502947714503,0,0,7,2,0,0,Very High,59.035040223664254,0.3081,0.0547112838452739
TXN-00199905,2024-05-08 08:05:15,66.72,PA,Gambling,0,111.7,101.1639060143956,9,Tablet,Windows,Other,0,0.1873883943060853,1,46,789,0.2279406161981076,0.1135602743257897,0,0,8,2,0,0,Very Low,126.36319614846072,0.294,0.4112938186759207
TXN-00199927,2024-05-08 08:05:15,263.56,FL,Retail,1,61.4,8.579135606756585,0,Tablet,Windows,Chrome,0,0.1334543981276423,11,25,874,0.1546937237581614,0.6036557194421711,0,0,8,2,0,0,Very High,116.03371791436857,0.3227,0.2773222786050578
TXN-00199895,2024-05-08 08:05:15,742.06,TX,Gas Station,0,89.0,56.46659165452117,3,Mobile,Windows,Firefox,0,0.3589261185452705,16,49,902,0.2450104237965504,0.4743981783333217,0,0,8,2,0,0,Very High,88.50086090506447,0.2538,0.2673747861221691
TXN-00199959,2024-05-08 09:05:15,37.03,NY,Entertainment,1,22.6,45.39755108017687,15,Tablet,Android,Safari,0,0.4676025993850747,12,32,1767,0.2089071557569768,0.2212226678787264,0,0,9,2,0,0,Low,141.81409782217784,0.2884,0.155734278182385
TXN-00199946,2024-05-08 09:05:15,17.9,TX,Online Shopping,1,29.6,16.61106022297313,3,Mobile,Android,Safari,0,0.3108081387084656,4,34,966,0.1962248560570406,0.3400753858316593,0,0,9,2,0,0,Low,122.10131066256795,0.1684,0.3059950485346218
TXN-00199977,2024-05-08 09:05:15,40.49,TX,Retail,1,378.2,55.9025888828895,1,Mobile,Android,Firefox,0,0.2220883609812845,7,30,1103,0.2755132454480768,0.2349635349646615,0,0,9,2,0,0,Low,101.65106873764154,0.2406,0.3929821725000298
TXN-00200028,2024-05-08 10:05:15,59.12,FL,Retail,1,76.0,43.67638727584321,21,Tablet,macOS,Edge,1,0.3982583928892848,2,41,792,0.7216478123863128,0.7010314714850042,1,1,10,2,0,0,High,117.63401397017324,0.2184,0.224221966514375
TXN-00200041,2024-05-08 10:05:15,3.83,MI,Online Shopping,1,124.0,33.53835693645295,12,Tablet,Windows,Other,0,0.6531045117442581,1,56,952,0.249195975780012,0.127742880584142,0,0,10,2,0,0,Very Low,105.07710169969984,0.112,0.3861000163825372
TXN-00200012,2024-05-08 10:05:15,56.69,FL,Retail,1,36.9,48.36852071540579,0,Mobile,Android,Safari,0,0.4389589499132139,3,23,713,0.2515398599278854,0.0836778889562256,0,0,10,2,0,0,Low,87.88420651480953,0.1999,0.5197960736463713
TXN-00200044,2024-05-08 10:05:15,55.88,MI,Travel,0,54.1,33.81331259692118,3,Mobile,Android,Chrome,0,0.5482970191209948,2,42,603,0.3772752645953648,0.5286740862441369,1,1,10,2,0,0,Very High,133.17435916295597,0.3652,0.342360632202492
TXN-00200062,2024-05-08 10:05:15,95.14,CA,Entertainment,1,164.1,7.524167430973283,5,Desktop,iOS,Safari,0,0.0790759721299443,9,44,1537,0.3433685806280663,0.1722227481341664,0,0,10,2,0,0,Low,118.28241231696197,0.2912,0.2547589173468358
TXN-00199999,2024-05-08 10:05:15,70.44,GA,Entertainment,0,384.4,35.15666812891741,4,Mobile,macOS,Safari,1,0.1545418743769139,4,32,975,0.2442810997295005,0.5849222437390367,0,0,10,2,0,0,Medium,157.20314432208318,0.1561,0.5924997194657955
TXN-00200042,2024-05-08 10:05:15,56.4,NC,Jewelry,0,60.0,105.28089496802448,2,Desktop,Android,Firefox,1,0.3309444975639485,10,36,1347,0.067628573791125,0.3359081942269767,0,0,10,2,0,0,Low,97.45209081331934,0.325,0.0195696975657776
TXN-00200026,2024-05-08 10:05:15,576.87,TX,Online Shopping,1,57.2,45.82785740633957,4,Mobile,iOS,Safari,0,0.5382015615826313,12,49,1304,0.1950087928046285,0.3900907924564284,0,0,10,2,0,0,Very High,111.9112759178132,0.2184,0.079317301062819
TXN-00200135,2024-05-08 11:05:15,120.46,TX,Retail,0,123.8,22.241539011636885,3,Desktop,iOS,Firefox,0,0.4762785550357964,16,38,121,0.3695552607451707,0.7302566610068439,1,1,11,2,0,0,Low,124.29310397876225,0.1091,0.2350089974892868
TXN-00200099,2024-05-08 11:05:15,168.0,TX,Travel,0,115.9,34.773887629406005,8,Mobile,macOS,Safari,0,0.4565883499493618,10,48,596,0.3726114002925241,0.4847893502472685,1,1,11,2,0,0,Very High,117.81544749862483,0.3333,0.3086592427134295
TXN-00200110,2024-05-08 11:05:15,18.71,CA,Retail,0,135.8,109.3279138026127,5,Mobile,iOS,Chrome,0,0.324388534187512,9,37,719,0.1071065995571014,0.4713510124021876,0,0,11,2,0,0,Low,76.13557915905835,0.1702,0.2749729713623274
TXN-00200210,2024-05-08 12:05:15,188.72,TX,Department Store,0,165.2,45.05120880016512,7,Mobile,Android,Safari,0,0.3301887787590951,6,47,428,0.3166057142227969,0.4626955729738536,0,0,12,2,0,0,Very High,98.624810686352,0.2206,0.2528109199526863
TXN-00200158,2024-05-08 12:05:15,13.0,MI,Retail,1,36.8,65.43220387122724,5,Mobile,macOS,Firefox,0,0.5288357409100931,16,31,312,0.1982033845937587,0.3918569580280253,1,1,12,2,0,0,Very Low,94.34266525950632,0.3103,0.166734975710111
TXN-00200161,2024-05-08 12:05:15,71.76,OH,Electronics,1,34.2,15.605103623994092,1,Desktop,Linux,Chrome,1,0.0427190081069337,4,56,1132,0.2849624395283188,0.4776125158452261,0,0,12,2,0,0,Very Low,113.9366673872195,0.3233,0.2430140260249553
TXN-00200153,2024-05-08 12:05:15,27.95,TX,Gas Station,1,73.5,14.604934279946304,2,Mobile,iOS,Firefox,1,0.3256636008664646,12,47,395,0.125514074873221,0.8471734651234378,0,0,12,2,0,0,High,123.82948560185534,0.3541,0.1347335941681423
TXN-00200151,2024-05-08 12:05:15,69.9,CA,Gambling,0,19.9,69.24758017259926,11,Desktop,Windows,Chrome,0,0.3029059133606245,1,34,1624,0.0841096117484249,0.0879370714462607,0,0,12,2,0,0,Low,108.18943673787504,0.246,0.3350380753615737
TXN-00200205,2024-05-08 12:05:15,137.24,GA,Entertainment,1,143.4,20.81637089292177,8,Tablet,Android,Safari,0,0.2919614320238505,3,49,758,0.2007665325621478,0.030310629779544,0,0,12,2,0,0,Medium,30.6791481784648,0.1753,0.4304294386581082
TXN-00200287,2024-05-08 13:05:15,10.11,TX,Grocery,1,77.8,62.84386149998167,18,Tablet,macOS,Chrome,0,0.166281067142456,14,40,1061,0.1435470477334579,0.2028833475678576,0,0,13,2,0,0,Low,83.2124194769623,0.1967,0.3391348077886773
TXN-00200244,2024-05-08 13:05:15,182.2,CA,Gas Station,1,224.1,15.06222029291146,11,Mobile,iOS,Chrome,0,0.4906676267773813,13,40,594,0.3654597006675482,0.2490566063882667,0,0,13,2,0,0,High,100.52156583173132,0.2914,0.0688555308854383
TXN-00200250,2024-05-08 13:05:15,29.91,CA,Travel,1,64.7,55.39072741755669,6,Tablet,Android,Safari,0,0.2657085385148237,4,67,1059,0.5447894478359558,0.3079949855276078,0,0,13,2,0,0,Very Low,97.49905226543662,0.1741,0.0216284010925102
TXN-00200293,2024-05-08 13:05:15,128.61,FL,Dining,1,88.2,65.49433744621565,5,Mobile,Other,Chrome,0,0.2091927124410739,6,43,599,0.881196555016976,0.4326902649611594,0,0,13,2,0,0,High,120.9902195414431,0.1777,0.3224740569448516
TXN-00200319,2024-05-08 14:05:15,178.05,GA,Entertainment,1,223.8,35.94929828152654,3,Tablet,Windows,Safari,0,0.597929656620734,8,44,1589,0.5232093639140079,0.3630693940441814,0,0,14,2,0,0,Very Low,130.55005315839193,0.2674,0.0767734141273022
TXN-00200326,2024-05-08 14:05:15,95.33,TX,Dining,0,114.3,39.3874709321642,6,Desktop,Windows,Safari,1,0.1702435192456904,3,60,982,0.1755665892263815,0.3401404426246333,0,0,14,2,0,0,Very High,139.96791573286342,0.2914,0.1113044193917547
TXN-00200378,2024-05-08 14:05:15,39.12,NC,Other,1,137.9,13.403321546562657,7,Tablet,macOS,Chrome,1,0.6410741627959394,9,34,1181,0.2798796304430041,0.3150915325404808,0,0,14,2,0,0,Medium,140.86840346888792,0.2461,0.0784929308790223
TXN-00200342,2024-05-08 14:05:15,27.77,PA,Retail,1,40.4,75.56203626932233,4,Tablet,Windows,Firefox,0,0.1220944785795291,2,48,1329,0.1849634914472655,0.3365979120954678,0,0,14,2,0,0,Very Low,112.00748054213416,0.4268,0.4265332069167898
TXN-00200338,2024-05-08 14:05:15,206.84,NY,Gas Station,0,55.5,7.387613944114543,7,Desktop,Other,Chrome,0,0.2483996542074516,6,35,1269,0.1949091927494253,0.2679489435616335,0,0,14,2,0,0,Medium,114.98898394988623,0.3632,0.1422069985654778
TXN-00200362,2024-05-08 14:05:15,20.72,CA,Retail,1,103.0,20.86767777048271,9,Desktop,Android,Chrome,0,0.2049085538945131,6,51,1724,0.0592033823207619,0.4492217403062417,0,0,14,2,0,0,Very Low,91.04432270105488,0.3809,0.0931826596814415
TXN-00200348,2024-05-08 14:05:15,77.57,IL,Entertainment,0,443.4,48.64712696952356,5,Mobile,Linux,Safari,1,0.3535505105489163,8,26,1066,0.1604886031757283,0.0452387630584984,0,0,14,2,0,0,High,92.31093183385843,0.1568,0.1920041009832324
TXN-00200404,2024-05-08 15:05:15,6.62,MI,Retail,1,310.4,8.23057369143339,3,Tablet,Windows,Firefox,0,0.4788573978966932,6,51,-216,0.0898009365737372,0.145766576316588,0,0,15,2,0,0,Medium,87.46759583367027,0.2718,0.2644449589440363
TXN-00200398,2024-05-08 15:05:15,2.32,NY,Grocery,1,35.1,52.978053848685285,13,Mobile,Android,Safari,2,0.2542036780634388,5,66,2195,0.1389979294422369,0.2755939849349226,0,0,15,2,0,0,Low,93.64448960463388,0.3123,0.11768112408826
TXN-00200380,2024-05-08 15:05:15,225.44,FL,Dining,1,90.5,24.576124704311216,1,Mobile,Linux,Other,0,0.3202973912817583,4,58,1294,0.1810517632085071,0.4095576604244906,0,0,15,2,0,0,Very High,87.8256653520582,0.1905,0.1578784940495076
TXN-00200388,2024-05-08 15:05:15,33.2,OH,Gas Station,0,29.0,39.1351348656887,3,Desktop,iOS,Chrome,0,0.4821617271713694,5,36,1446,0.4150684820343923,0.3183221806615025,0,0,15,2,0,0,Low,120.465991153517,0.196,0.063103115079182
TXN-00200424,2024-05-08 15:05:15,11.55,TX,Dining,1,36.4,57.36898415480408,8,Desktop,Other,Edge,1,0.1660877674762202,1,48,1159,0.1391279773636899,0.3356282968736618,0,0,15,2,0,0,Low,112.17254586164056,0.2104,0.3627193305002001
TXN-00200450,2024-05-08 16:05:15,52.86,CA,Retail,1,85.3,18.77335615874084,6,Desktop,iOS,Edge,0,0.2919311554535096,8,37,1807,0.5669171464495375,0.2000399213204425,0,0,16,2,0,0,Very Low,120.08537650481487,0.3462,0.3750987528865647
TXN-00200448,2024-05-08 16:05:15,55.47,NY,Online Shopping,1,27.2,16.713868412577543,17,Tablet,Windows,Chrome,1,0.0112775178498747,10,32,995,0.1179288156768284,0.3636941836748562,0,0,16,2,0,0,Low,66.3702707104382,0.2985,0.246862760990075
TXN-00200482,2024-05-08 16:05:15,22.78,OH,Online Shopping,0,88.5,39.66597123395395,2,Desktop,Android,Safari,0,0.5867716604898082,1,35,489,0.4758536075013508,0.1703027842485959,0,0,16,2,0,0,High,106.98439434498522,0.3342,0.1608243313320284
TXN-00200494,2024-05-08 16:05:15,5.46,CA,Dining,1,104.8,20.958039673344874,3,Desktop,Windows,Safari,1,0.1338922295137385,6,49,557,0.3369893987762685,0.2161280047031887,0,0,16,2,0,0,Very Low,130.17616089314387,0.2171,0.1315925270187304
TXN-00200500,2024-05-08 17:05:15,537.6,NY,Dining,1,109.7,70.7988491322322,6,Desktop,Windows,Safari,0,0.1639467659930473,21,49,1439,0.1543753923599568,0.0975378281357499,0,0,17,2,0,0,Very High,103.44518681918724,0.2531,0.1144731723080259
TXN-00200518,2024-05-08 17:05:15,5.92,NC,Gas Station,1,46.1,18.652055661052277,14,Tablet,macOS,,1,0.2139373321297754,7,43,1808,0.497162820539505,0.4335268059324332,0,0,17,2,0,0,Very Low,114.14623475230418,0.2745,0.2267082845312888
TXN-00200542,2024-05-08 17:05:15,63.37,GA,Electronics,1,91.5,36.35393749811415,4,Desktop,macOS,Edge,1,0.322720436291443,2,37,803,0.0706550881078305,0.1084697128006334,0,0,17,2,0,0,Low,79.05110121519863,0.2865,0.4584793198480703
TXN-00200536,2024-05-08 17:05:15,20.4,CA,Dining,0,113.6,37.37963391524306,5,Mobile,Windows,Chrome,0,0.4372859744062837,3,53,1175,0.4481595422864513,0.1870413507027736,0,0,17,2,0,0,Medium,108.9919320076458,0.2423,0.1445333783670193
TXN-00200693,2024-05-08 18:05:15,156.86,CA,Electronics,1,186.8,30.40571412583936,4,Desktop,macOS,Edge,0,0.2229038184381231,2,54,1289,0.1907178648948244,0.1818855833271203,0,0,18,2,0,0,High,110.8913363122507,0.3053,0.2320475303036077
TXN-00200630,2024-05-08 18:05:15,22.05,TX,Digital Goods,1,42.5,32.128133252955486,7,Desktop,Linux,Safari,0,0.2666652769318711,17,46,1549,0.2263007741927584,0.2995734855547554,0,0,18,2,0,0,Low,70.95054254680647,0.3602,0.2288885029048486
TXN-00200614,2024-05-08 18:05:15,187.57,TX,Gas Station,0,126.7,29.442649210373236,2,Mobile,Windows,Chrome,1,0.3828384214037472,9,24,453,0.6160130986337631,0.0298888862430141,0,0,18,2,0,0,High,148.3473088819864,0.3163,0.332385125872245
TXN-00200656,2024-05-08 18:05:15,22.66,CA,Travel,0,58.5,33.39193752152801,20,Tablet,macOS,Firefox,1,0.2560512702860801,10,26,921,0.1889389666512322,0.0662928582118368,0,0,18,2,0,0,High,111.25228024943706,0.2866,0.285952366915629
TXN-00200616,2024-05-08 18:05:15,310.36,OH,Online Shopping,1,37.2,151.26616509258008,13,Tablet,iOS,Chrome,0,0.4529117710324736,2,55,501,0.1311513052473526,0.0391016113337342,0,0,18,2,0,0,Medium,143.23170509297285,0.334,0.4101910299817913
TXN-00200681,2024-05-08 18:05:15,42.47,CA,Retail,1,114.8,17.623606297496195,6,Desktop,Android,Chrome,0,0.4952772768883761,13,23,361,0.1206572196138895,0.3433264559783278,0,0,18,2,0,0,Low,113.78357690644198,0.4149,0.1146038770387632
TXN-00200703,2024-05-08 18:05:15,169.58,NY,Entertainment,0,36.5,17.118325301528895,9,Desktop,Android,Chrome,0,0.6830131858738756,0,62,964,0.331435052907788,0.3210761600847037,0,0,18,2,0,0,Low,63.597275874705645,0.128,0.0784894021030623
TXN-00200572,2024-05-08 18:05:15,23.91,OH,Online Shopping,1,49.4,19.15571315859849,7,Mobile,Linux,Chrome,2,0.1865686016461404,7,30,455,0.1001255974031015,0.146247094477655,0,0,18,2,0,0,Very Low,83.00212909265996,0.2959,0.1271283248694511
TXN-00200627,2024-05-08 18:05:15,119.72,CA,Dining,1,118.0,18.42104292171336,2,Tablet,Other,Chrome,0,0.3329573662701788,5,43,479,0.0573657076036542,0.5446356826016246,0,0,18,2,0,0,Very High,147.90819854893348,0.3857,0.1286279956357943
TXN-00200582,2024-05-08 18:05:15,13.43,CA,Travel,1,45.7,8.380592454798283,9,Desktop,Android,Edge,0,0.1651531691086352,2,67,1157,0.1567354297450608,0.3882249640230608,0,0,18,2,0,0,Low,138.4424825759711,0.292,0.04317342102238
TXN-00200683,2024-05-08 18:05:15,65.81,IL,Dining,0,58.7,42.86412162443716,5,Desktop,iOS,Firefox,1,0.3295317374581223,0,69,847,0.1343525916098068,0.4414044107547316,0,0,18,2,0,0,Medium,103.9665131611676,0.2362,0.1587268975956441
TXN-00200660,2024-05-08 18:05:15,26.1,CA,Gas Station,0,143.3,30.86497501363177,7,Tablet,iOS,Chrome,0,0.1201283693346794,9,50,1120,0.3444338942367079,0.4795990414170538,0,0,18,2,0,0,Medium,110.72052564782312,0.3135,0.0907702066701279
TXN-00200675,2024-05-08 18:05:15,106.77,TX,Gas Station,1,50.0,33.53314745923775,3,Desktop,macOS,Edge,0,0.3475984528160266,27,44,1870,0.4065033551391909,0.189836980711104,0,0,18,2,0,0,High,126.91877879568952,0.223,0.3925466748165376
TXN-00200696,2024-05-08 18:05:15,293.63,NC,Grocery,0,146.1,27.75758335546453,12,Mobile,Android,Other,0,0.410393669733611,10,77,125,0.1540569823714721,0.4767149715582718,0,0,18,2,0,0,Very High,148.76016850910213,0.2129,0.1648944031057277
TXN-00200624,2024-05-08 18:05:15,1.56,NC,Grocery,1,110.9,108.41485463103224,1,Mobile,macOS,Safari,1,0.1807350350871229,1,29,417,0.0298093109312261,0.228932065380492,0,0,18,2,0,0,High,97.11463499198646,0.3691,0.1463224760837987
TXN-00200765,2024-05-08 19:05:15,47.2,NY,Travel,1,81.5,65.31223670979867,5,Mobile,iOS,Firefox,2,0.3026253738603738,5,60,390,0.057572744583445,0.1411627120849634,0,0,19,2,0,0,Medium,94.55974008516212,0.2345,0.3024835601367593
TXN-00200715,2024-05-08 19:05:15,16.28,TX,Department Store,0,56.1,24.07024091659352,9,Mobile,Linux,Chrome,0,0.4199013434822283,5,36,923,0.1744774949500777,0.0880347224328544,0,0,19,2,0,0,High,84.37610984092257,0.3521,0.3378330475056013
TXN-00200824,2024-05-08 19:05:15,103.96,CA,Dining,1,106.1,87.80250935645272,9,Desktop,Android,Edge,1,0.5643184641441709,4,40,1483,0.3942946342174246,0.2071086440231042,0,0,19,2,0,0,Very Low,99.7871013840832,0.2623,0.1657500438737365
TXN-00200791,2024-05-08 19:05:15,52.95,CA,Dining,1,147.8,16.31432035348423,6,Mobile,macOS,Safari,0,0.2279604991306144,5,24,1155,0.0299195204525137,0.5574538478062123,0,0,19,2,0,0,Very Low,96.17908213292417,0.2075,0.4722829213191438
TXN-00200873,2024-05-08 19:05:15,611.43,TX,Retail,0,79.1,28.320980928377782,6,Tablet,Windows,Edge,1,0.1924515192910706,8,36,1213,0.4091571540533021,0.439586477681156,0,0,19,2,0,0,Very High,122.97406366274176,0.3129,0.1808425276175956
TXN-00200716,2024-05-08 19:05:15,11.19,PA,Entertainment,1,214.9,23.00783426665852,5,Mobile,Windows,Safari,1,0.3463416556175213,9,52,525,0.1694473557290463,0.211387982272414,0,0,19,2,0,0,Very Low,101.19667910586756,0.5044,0.1024121397507941
TXN-00200724,2024-05-08 19:05:15,30.55,CA,Retail,1,35.0,83.44848472931902,7,Mobile,Windows,Edge,1,0.230367715486189,10,44,1400,0.5358334945215408,0.1892697747209632,0,0,19,2,0,0,High,63.667998955766826,0.4156,0.2358372705915788
TXN-00200789,2024-05-08 19:05:15,6.85,NY,Gas Station,1,54.8,76.14412550556285,7,Mobile,Windows,Safari,0,0.2676816724101319,12,38,725,0.4641596589778782,0.0473316642484746,0,0,19,2,0,0,High,106.0448802035464,0.3482,0.3676656533890315
TXN-00200784,2024-05-08 19:05:15,14.57,CA,Travel,0,28.7,51.93119243443321,11,Desktop,iOS,Firefox,1,0.2766841552476209,1,50,1930,0.4778234256923688,0.4837830856753259,0,0,19,2,0,0,Medium,25.00047730774601,0.2994,0.2118494022807951
TXN-00200809,2024-05-08 19:05:15,622.12,IL,Travel,1,9.2,79.00624415002127,5,Tablet,macOS,Safari,0,0.3812610713321182,5,35,1340,0.3196651461479286,0.0251826791683073,0,0,19,2,0,0,Very High,107.97216714266116,0.3351,0.0741858902248122
TXN-00200966,2024-05-08 20:05:15,209.9,PA,Grocery,1,90.7,81.41972970116274,4,Mobile,Android,Firefox,0,0.2454444471073284,3,50,694,0.1729939688617995,0.4454874256118455,0,0,20,2,0,0,Very High,97.51926482640114,0.3631,0.171542929215048
TXN-00201037,2024-05-08 20:05:15,44.22,CA,Grocery,1,232.5,21.33332382018965,4,Desktop,Android,Firefox,0,0.2488312679690295,1,77,874,0.4626543730408375,0.4817788978437713,0,0,20,2,0,0,Medium,141.88706604580727,0.3361,0.2312873257004537
TXN-00201001,2024-05-08 20:05:15,262.75,OH,Grocery,1,110.7,44.38133348695143,6,Desktop,Windows,Edge,1,0.4985875289756969,10,78,1195,0.3179885041833644,0.1205952981353933,0,0,20,2,0,0,Very High,65.22359906508066,0.1857,0.0991920784256457
TXN-00200940,2024-05-08 20:05:15,60.46,GA,Retail,1,53.1,57.52519966081172,17,Tablet,Android,Chrome,2,0.0877770475877027,12,45,1378,0.3097233182619335,0.3291289276487006,0,0,20,2,0,0,Very High,95.70784052783776,0.3617,0.1588245913790766
TXN-00200994,2024-05-08 20:05:15,625.57,NY,Retail,0,44.8,47.74178544337856,9,Desktop,Android,Firefox,1,0.2830039368900922,22,42,308,0.180852785063523,0.503136042813326,0,0,20,2,0,0,Very High,113.36877088666714,0.3326,0.1090626120071089
TXN-00201036,2024-05-08 20:05:15,66.08,CA,Money Transfer,1,122.9,102.41427529802228,11,Desktop,Windows,Safari,0,0.4844353110844598,13,27,1223,0.1652458888630932,0.256055736244994,0,0,20,2,0,0,High,103.39049153379104,0.3838,0.2863980829446844
TXN-00201013,2024-05-08 20:05:15,119.1,CA,Online Shopping,1,11.0,20.773565151108684,4,Desktop,iOS,Other,0,0.2771331214127082,7,35,1170,0.2296020776095294,0.1571073934229378,0,0,20,2,0,0,Low,86.60970180259721,0.265,0.2204928475626432
TXN-00200989,2024-05-08 20:05:15,84.27,CA,Dining,1,39.7,49.33842467085044,6,Desktop,Windows,Firefox,0,0.559832584888445,9,29,952,0.2308128306402489,0.1413793922359768,0,0,20,2,0,0,Very High,113.97908642114233,0.2591,0.2635102937515169
